txn_id,timestamp,amount_inr,payment_method,bank,device_type,customer_segment,failure_reason,retry_count_before,past_success_rate,network_latency_ms,hour_of_day,is_weekend,fraud_score
pay_102333,2026-06-27T10:37:00,177.45,card,Kotak,web,returning,risk_engine_block,0,0.934,551,10,True,0.617
pay_102334,2026-06-01T17:23:00,430.24,netbanking,SBI,android,returning,bank_server_timeout,0,0.695,968,17,False,0.087
pay_102335,2026-07-23T01:38:00,163.15,wallet,,ios,at_risk_churn,network_drop,0,0.583,2322,1,False,0.024
pay_102336,2026-06-29T10:28:00,2799.65,card,ICICI,android,new,risk_engine_block,0,0.532,564,10,False,0.66
pay_102337,2026-06-28T16:02:00,2485.35,wallet,,android,returning,risk_engine_block,0,0.795,206,16,True,0.592
pay_102338,2026-07-31T12:30:00,924.95,upi,,web,returning,network_drop,0,0.796,1384,12,False,0.094
pay_102339,2026-08-08T23:41:00,182.24,wallet,,android,returning,risk_engine_block,0,0.649,413,23,True,0.603
pay_102340,2026-06-20T20:02:00,6242.3,upi,,ios,returning,otp_expired,0,0.938,458,20,True,0.01
pay_102341,2026-07-25T03:49:00,412.08,netbanking,HDFC,android,new,otp_expired,0,0.051,471,3,True,0.197
pay_102342,2026-06-06T01:55:00,1074.39,netbanking,ICICI,web,new,bank_server_timeout,1,0.166,2348,1,True,0.159
pay_102343,2026-07-20T20:19:00,1011.43,wallet,,web,high_value,insufficient_funds,0,0.688,598,20,False,0.095
pay_102344,2026-06-18T15:55:00,810.35,upi,,ios,returning,bank_server_timeout,0,0.93,1045,15,False,0.035
pay_102345,2026-07-23T22:25:00,4071.59,upi,,web,returning,otp_expired,1,0.817,98,22,False,0.027
pay_102346,2026-08-13T21:24:00,404.77,wallet,,ios,new,risk_engine_block,0,0.146,538,21,False,0.671
pay_102347,2026-08-08T13:58:00,199.41,card,SBI,android,returning,daily_limit_exceeded,0,0.686,264,13,True,0.055
pay_102348,2026-07-18T04:28:00,2469.59,card,Axis,ios,returning,card_expired,0,0.63,492,4,True,0.059
pay_102349,2026-08-21T23:37:00,385.08,upi,,web,new,bank_server_timeout,2,0.223,2664,23,False,0.256
pay_102350,2026-08-03T10:06:00,911.52,wallet,,ios,at_risk_churn,insufficient_funds,2,0.526,164,10,False,0.127
pay_102351,2026-07-18T03:11:00,202.58,wallet,,ios,returning,insufficient_funds,0,0.556,226,3,True,0.06
pay_102352,2026-07-30T07:35:00,2181.97,netbanking,IDFC,android,returning,otp_expired,0,0.77,273,7,False,0.081
pay_102353,2026-07-31T05:42:00,448.18,wallet,,ios,returning,insufficient_funds,0,0.695,527,5,False,0.026
pay_102354,2026-06-20T09:20:00,222.39,card,ICICI,web,returning,risk_engine_block,0,0.857,236,9,True,0.633
pay_102355,2026-08-13T00:42:00,500.38,netbanking,HDFC,ios,high_value,network_drop,0,0.814,3628,0,False,0.048
pay_102356,2026-08-29T05:00:00,1194.7,wallet,,web,returning,network_drop,0,0.848,2915,5,True,0.066
pay_102357,2026-07-31T13:10:00,1194.68,upi,,ios,at_risk_churn,network_drop,0,0.84,3033,13,False,0.043
pay_102358,2026-08-14T03:40:00,682.24,wallet,,web,returning,network_drop,1,0.807,3162,3,False,0.029
pay_102359,2026-06-26T02:26:00,854.66,upi,,ios,new,risk_engine_block,0,0.254,492,2,False,0.691
pay_102360,2026-08-22T14:32:00,486.53,card,Axis,ios,returning,daily_limit_exceeded,0,0.661,291,14,True,0.087
pay_102361,2026-06-29T17:12:00,3861.4,card,HDFC,ios,returning,card_expired,0,0.676,178,17,False,0.051
pay_102362,2026-06-08T17:55:00,216.85,wallet,,android,high_value,insufficient_funds,0,0.526,454,17,False,0.096
pay_102363,2026-08-09T15:58:00,1010.35,card,Axis,ios,high_value,card_expired,0,0.905,166,15,True,0.01
pay_102364,2026-07-08T01:25:00,297.5,card,Axis,web,high_value,wrong_cvv,0,0.487,398,1,False,0.086
pay_102365,2026-08-29T17:09:00,283.99,upi,,ios,at_risk_churn,otp_expired,1,0.948,330,17,True,0.034
pay_102366,2026-08-18T15:56:00,181.02,upi,,android,returning,otp_expired,0,0.561,569,15,False,0.064
pay_102367,2026-08-11T12:59:00,199.57,wallet,,ios,returning,risk_engine_block,1,0.485,544,12,False,0.558
pay_102368,2026-07-21T21:11:00,159.27,upi,,ios,new,network_drop,0,0.01,1249,21,False,0.151
pay_102369,2026-06-30T02:10:00,3591.64,wallet,,ios,high_value,risk_engine_block,0,0.884,258,2,False,0.646
pay_102370,2026-08-27T17:54:00,1798.15,netbanking,SBI,web,new,bank_server_timeout,2,0.147,1725,17,False,0.279
pay_102371,2026-06-23T18:47:00,587.33,netbanking,SBI,ios,new,otp_expired,3,0.453,327,18,False,0.248
pay_102372,2026-08-03T17:23:00,3755.14,netbanking,HDFC,web,new,otp_expired,0,0.409,112,17,False,0.162
pay_102373,2026-08-04T18:00:00,7090.8,upi,,android,high_value,otp_expired,0,0.454,510,18,False,0.026
pay_102374,2026-06-27T06:20:00,87.99,card,Axis,web,returning,insufficient_funds,0,0.854,292,6,True,0.01
pay_102375,2026-07-19T03:06:00,1517.08,netbanking,Kotak,ios,returning,bank_server_timeout,0,0.848,575,3,True,0.06
pay_102376,2026-06-04T11:35:00,1140.22,netbanking,ICICI,ios,high_value,otp_expired,0,0.867,318,11,False,0.064
pay_102377,2026-06-24T11:16:00,605.72,upi,,ios,returning,network_drop,0,0.651,2239,11,False,0.078
pay_102378,2026-06-22T00:18:00,354.72,wallet,,web,new,network_drop,0,0.592,1897,0,False,0.129
pay_102379,2026-06-17T04:45:00,204.35,netbanking,HDFC,ios,returning,otp_expired,0,0.598,247,4,False,0.039
pay_102380,2026-08-16T16:51:00,7759.42,wallet,,web,returning,network_drop,1,0.801,555,16,True,0.016
pay_102381,2026-08-26T02:59:00,3196.19,netbanking,HDFC,web,high_value,network_drop,0,0.238,1160,2,False,0.01
pay_102382,2026-08-09T01:22:00,2036.39,wallet,,web,returning,risk_engine_block,0,0.896,117,1,True,0.561
pay_102383,2026-08-20T16:53:00,4961.62,upi,,ios,returning,network_drop,0,0.819,2484,16,False,0.038
pay_102384,2026-07-08T10:54:00,1941.54,netbanking,ICICI,ios,new,bank_server_timeout,0,0.373,1872,10,False,0.155
pay_102385,2026-07-09T05:42:00,64.34,card,Yes Bank,ios,high_value,insufficient_funds,1,0.891,404,5,False,0.088
pay_102386,2026-08-22T01:27:00,706.9,wallet,,web,at_risk_churn,insufficient_funds,2,0.847,436,1,True,0.11
pay_102387,2026-06-19T10:04:00,2618.78,netbanking,Axis,ios,new,otp_expired,1,0.207,319,10,False,0.11
pay_102388,2026-06-13T03:44:00,102.99,netbanking,Yes Bank,android,new,bank_server_timeout,2,0.243,3704,3,True,0.279
pay_102389,2026-07-12T21:28:00,629.95,card,Axis,ios,returning,daily_limit_exceeded,1,0.387,364,21,True,0.064
pay_102390,2026-08-01T19:02:00,599.64,wallet,,ios,new,insufficient_funds,0,0.361,575,19,True,0.18
pay_102391,2026-06-15T02:33:00,835.26,card,SBI,android,new,insufficient_funds,0,0.129,98,2,False,0.174
pay_102392,2026-07-21T12:32:00,130.49,card,SBI,ios,high_value,card_expired,0,0.877,177,12,False,0.01
pay_102393,2026-06-23T12:47:00,5946.86,card,IDFC,android,high_value,risk_engine_block,0,0.961,135,12,False,0.589
pay_102394,2026-07-13T18:38:00,952.21,card,HDFC,android,new,risk_engine_block,0,0.133,294,18,False,0.674
pay_102395,2026-06-28T22:33:00,127.21,netbanking,SBI,android,returning,bank_server_timeout,1,0.952,1966,22,True,0.07
pay_102396,2026-06-26T04:20:00,1176.33,upi,,ios,new,otp_expired,0,0.082,183,4,False,0.168
pay_102397,2026-08-23T11:32:00,1829.97,upi,,web,new,otp_expired,0,0.206,131,11,True,0.198
pay_102398,2026-07-17T18:22:00,11618.73,netbanking,Kotak,android,new,network_drop,0,0.292,3359,18,False,0.197
pay_102399,2026-07-29T11:09:00,639.07,wallet,,android,high_value,insufficient_funds,0,0.938,167,11,False,0.024
pay_102400,2026-06-04T03:30:00,357.61,card,SBI,web,returning,wrong_cvv,0,0.925,494,3,False,0.097
pay_102401,2026-06-17T23:11:00,322.96,netbanking,IDFC,ios,high_value,otp_expired,0,0.605,409,23,False,0.089
pay_102402,2026-06-14T18:15:00,1206.63,card,HDFC,ios,high_value,daily_limit_exceeded,0,0.722,253,18,True,0.012
pay_102403,2026-06-27T19:28:00,719.26,upi,,android,returning,otp_expired,0,0.667,332,19,True,0.054
pay_102404,2026-08-09T07:07:00,422.79,wallet,,ios,at_risk_churn,risk_engine_block,0,0.722,485,7,True,0.567
pay_102405,2026-07-12T00:58:00,171.23,netbanking,Kotak,web,returning,bank_server_timeout,0,0.668,917,0,True,0.092
pay_102406,2026-08-06T07:20:00,116.85,card,Kotak,ios,high_value,wrong_cvv,0,0.846,249,7,False,0.096
pay_102407,2026-07-12T03:56:00,230.84,netbanking,Axis,ios,new,bank_server_timeout,1,0.635,3241,3,True,0.102
pay_102408,2026-06-12T07:06:00,1069.68,wallet,,web,high_value,insufficient_funds,0,0.83,330,7,False,0.049
pay_102409,2026-06-10T19:29:00,130.13,card,HDFC,web,new,risk_engine_block,0,0.503,296,19,False,0.653
pay_102410,2026-06-13T04:25:00,688.36,upi,,android,high_value,risk_engine_block,0,0.746,356,4,True,0.643
pay_102411,2026-06-18T10:36:00,155.65,upi,,web,high_value,network_drop,0,0.603,3930,10,False,0.044
pay_102412,2026-08-17T21:01:00,348.72,card,IDFC,ios,high_value,insufficient_funds,1,0.748,181,21,False,0.057
pay_102413,2026-08-29T23:46:00,3101.83,netbanking,SBI,android,returning,bank_server_timeout,0,0.667,217,23,True,0.097
pay_102414,2026-06-02T08:36:00,1141.24,netbanking,Yes Bank,android,at_risk_churn,network_drop,1,0.396,2543,8,False,0.074
pay_102415,2026-06-11T20:19:00,329.88,card,HDFC,ios,new,daily_limit_exceeded,1,0.102,570,20,False,0.102
pay_102416,2026-06-02T01:02:00,689.75,netbanking,Axis,web,returning,network_drop,2,0.51,1111,1,False,0.162
pay_102417,2026-07-23T11:01:00,1636.97,upi,,ios,at_risk_churn,otp_expired,0,0.935,515,11,False,0.013
pay_102418,2026-07-13T19:47:00,803.35,wallet,,ios,at_risk_churn,insufficient_funds,0,0.67,200,19,False,0.037
pay_102419,2026-08-03T02:16:00,2924.42,card,Yes Bank,web,new,card_expired,0,0.226,575,2,False,0.186
pay_102420,2026-08-28T01:57:00,1339.06,wallet,,ios,high_value,network_drop,0,0.929,2012,1,False,0.01
pay_102421,2026-07-19T08:37:00,841.58,netbanking,ICICI,web,new,network_drop,0,0.097,2800,8,True,0.154
pay_102422,2026-08-27T23:43:00,938.19,card,HDFC,web,high_value,daily_limit_exceeded,0,0.674,412,23,False,0.098
pay_102423,2026-06-03T09:56:00,1368.6,netbanking,Axis,android,new,network_drop,0,0.308,3618,9,False,0.154
pay_102424,2026-08-11T15:01:00,6532.05,upi,,ios,new,network_drop,0,0.264,2695,15,False,0.167
pay_102425,2026-06-06T16:20:00,619.41,wallet,,android,high_value,network_drop,0,0.797,1941,16,True,0.012
pay_102426,2026-06-08T12:44:00,578.97,wallet,,ios,returning,insufficient_funds,0,0.702,295,12,False,0.011
pay_102427,2026-07-11T14:36:00,728.18,wallet,,web,high_value,network_drop,0,0.776,3342,14,True,0.089
pay_102428,2026-07-05T03:02:00,612.79,wallet,,ios,returning,risk_engine_block,0,0.554,448,3,True,0.587
pay_102429,2026-08-08T19:20:00,3450.65,netbanking,SBI,web,new,otp_expired,0,0.142,301,19,True,0.149
pay_102430,2026-08-26T12:26:00,2088.82,netbanking,ICICI,web,high_value,bank_server_timeout,0,0.729,3883,12,False,0.073
pay_102431,2026-06-08T15:45:00,10151.91,upi,,ios,returning,network_drop,0,0.766,1731,15,False,0.01
pay_102432,2026-07-26T14:43:00,1298.18,wallet,,android,returning,network_drop,1,0.422,885,14,True,0.069
pay_102433,2026-06-29T11:30:00,536.85,card,SBI,web,returning,daily_limit_exceeded,0,0.876,188,11,False,0.042
pay_102434,2026-06-03T10:54:00,2888.29,card,HDFC,ios,returning,wrong_cvv,1,0.651,181,10,False,0.039
pay_102435,2026-06-07T06:30:00,616.72,wallet,,ios,returning,risk_engine_block,0,0.722,98,6,True,0.564
pay_102436,2026-07-06T05:39:00,265.88,netbanking,Kotak,android,high_value,bank_server_timeout,0,0.781,1523,5,False,0.091
pay_102437,2026-06-06T08:15:00,2059.44,card,SBI,web,new,wrong_cvv,0,0.074,176,8,True,0.126
pay_102438,2026-06-08T23:23:00,2721.94,netbanking,ICICI,web,new,bank_server_timeout,0,0.155,2454,23,False,0.125
pay_102439,2026-07-07T21:56:00,229.57,netbanking,Yes Bank,ios,returning,network_drop,0,0.727,1335,21,False,0.063
pay_102440,2026-06-11T21:29:00,418.61,card,ICICI,ios,new,risk_engine_block,0,0.402,417,21,False,0.685
pay_102441,2026-08-26T09:49:00,4805.44,wallet,,ios,new,risk_engine_block,1,0.091,552,9,False,0.726
pay_102442,2026-06-11T19:51:00,895.93,upi,,web,high_value,bank_server_timeout,0,0.868,1133,19,False,0.05
pay_102443,2026-06-22T22:38:00,331.58,wallet,,android,new,network_drop,0,0.15,3499,22,False,0.175
pay_102444,2026-06-03T09:16:00,685.6,netbanking,IDFC,ios,new,otp_expired,0,0.447,150,9,False,0.113
pay_102445,2026-07-08T03:39:00,512.5,upi,,android,new,bank_server_timeout,0,0.43,938,3,False,0.137
pay_102446,2026-07-27T12:53:00,412.48,card,Yes Bank,android,new,insufficient_funds,0,0.265,127,12,False,0.172
pay_102447,2026-06-04T13:51:00,2677.91,wallet,,android,new,insufficient_funds,0,0.147,535,13,False,0.121
pay_102448,2026-06-13T00:42:00,865.96,upi,,android,returning,bank_server_timeout,2,0.831,2339,0,True,0.162
pay_102449,2026-07-13T12:17:00,544.3,upi,,ios,returning,risk_engine_block,1,0.937,400,12,False,0.636
pay_102450,2026-07-02T10:59:00,477.53,upi,,android,high_value,otp_expired,0,0.492,496,10,False,0.01
pay_102451,2026-08-03T08:31:00,4435.38,wallet,,ios,high_value,risk_engine_block,0,0.805,420,8,False,0.588
pay_102452,2026-06-08T08:24:00,269.25,wallet,,ios,high_value,insufficient_funds,0,0.639,583,8,False,0.034
pay_102453,2026-07-09T03:35:00,1196.65,card,Kotak,ios,new,risk_engine_block,0,0.391,101,3,False,0.745
pay_102454,2026-08-10T23:24:00,795.24,netbanking,SBI,web,returning,bank_server_timeout,1,0.777,3775,23,False,0.03
pay_102455,2026-08-20T15:01:00,4894.04,upi,,web,at_risk_churn,network_drop,0,0.856,587,15,False,0.023
pay_102456,2026-07-27T19:02:00,530.97,wallet,,android,high_value,network_drop,0,0.601,1287,19,False,0.015
pay_102457,2026-06-29T08:27:00,104.62,wallet,,ios,returning,network_drop,0,0.831,3302,8,False,0.047
pay_102458,2026-07-12T02:02:00,177.64,card,HDFC,web,returning,wrong_cvv,0,0.611,436,2,True,0.076
pay_102459,2026-07-07T16:23:00,621.83,card,Axis,android,returning,insufficient_funds,0,0.731,126,16,False,0.043
pay_102460,2026-07-09T07:37:00,2653.61,card,ICICI,ios,new,wrong_cvv,1,0.431,234,7,False,0.111
pay_102461,2026-07-06T14:50:00,721.66,upi,,web,returning,bank_server_timeout,0,0.947,264,14,False,0.035
pay_102462,2026-08-08T18:55:00,1930.79,netbanking,Kotak,android,returning,network_drop,0,0.747,3346,18,True,0.013
pay_102463,2026-08-02T11:52:00,747.3,wallet,,web,new,insufficient_funds,0,0.194,252,11,True,0.172
pay_102464,2026-08-19T10:22:00,292.53,wallet,,web,returning,network_drop,2,0.792,3165,10,False,0.108
pay_102465,2026-06-25T23:24:00,757.76,wallet,,android,returning,insufficient_funds,1,0.65,579,23,False,0.019
pay_102466,2026-06-03T17:24:00,1996.95,card,IDFC,web,new,wrong_cvv,0,0.007,554,17,False,0.182
pay_102467,2026-06-16T09:48:00,723.79,wallet,,web,high_value,network_drop,0,0.675,1066,9,False,0.085
pay_102468,2026-07-11T22:53:00,424.4,upi,,ios,high_value,risk_engine_block,0,0.633,588,22,True,0.639
pay_102469,2026-07-07T00:18:00,308.74,netbanking,ICICI,ios,high_value,otp_expired,0,0.719,349,0,False,0.047
pay_102470,2026-06-01T06:43:00,401.5,card,Kotak,ios,returning,insufficient_funds,2,0.297,201,6,False,0.19
pay_102471,2026-08-09T00:18:00,3118.69,wallet,,ios,returning,insufficient_funds,0,0.651,82,0,True,0.044
pay_102472,2026-06-08T11:07:00,452.02,netbanking,Axis,web,new,bank_server_timeout,0,0.057,1872,11,False,0.155
pay_102473,2026-08-21T16:17:00,1127.9,netbanking,SBI,web,returning,bank_server_timeout,0,0.867,3458,16,False,0.01
pay_102474,2026-08-17T18:58:00,465.71,card,Axis,web,high_value,daily_limit_exceeded,1,0.634,228,18,False,0.078
pay_102475,2026-06-20T18:43:00,1478.6,netbanking,IDFC,android,returning,bank_server_timeout,0,0.857,1770,18,True,0.02
pay_102476,2026-06-27T15:39:00,1304.54,wallet,,ios,returning,insufficient_funds,1,0.822,151,15,True,0.057
pay_102477,2026-07-15T13:43:00,563.93,wallet,,ios,high_value,risk_engine_block,0,0.382,366,13,False,0.587
pay_102478,2026-08-23T07:59:00,2367.61,card,Yes Bank,android,high_value,card_expired,3,0.685,313,7,True,0.124
pay_102479,2026-08-28T07:33:00,1396.54,upi,,ios,new,otp_expired,0,0.554,84,7,False,0.177
pay_102480,2026-07-19T13:27:00,36.04,card,Axis,web,high_value,wrong_cvv,0,0.625,244,13,True,0.046
pay_102481,2026-06-25T15:33:00,671.94,wallet,,android,new,network_drop,0,0.205,904,15,False,0.119
pay_102482,2026-08-27T20:29:00,306.38,wallet,,ios,returning,insufficient_funds,0,0.717,503,20,False,0.084
pay_102483,2026-07-25T02:34:00,115.24,wallet,,web,at_risk_churn,risk_engine_block,2,0.512,596,2,True,0.718
pay_102484,2026-07-18T05:10:00,846.58,card,HDFC,web,new,daily_limit_exceeded,0,0.126,512,5,True,0.155
pay_102485,2026-07-29T19:38:00,198.07,wallet,,ios,new,risk_engine_block,0,0.128,84,19,False,0.712
pay_102486,2026-08-08T08:15:00,547.6,netbanking,Yes Bank,android,returning,bank_server_timeout,0,0.671,1955,8,True,0.092
pay_102487,2026-07-24T13:19:00,1228.23,wallet,,android,new,insufficient_funds,0,0.412,390,13,False,0.122
pay_102488,2026-08-22T05:49:00,1325.31,wallet,,web,new,network_drop,0,0.587,1793,5,True,0.173
pay_102489,2026-06-13T20:15:00,317.63,wallet,,web,at_risk_churn,insufficient_funds,0,0.797,202,20,True,0.084
pay_102490,2026-07-03T23:15:00,606.29,netbanking,Kotak,ios,new,bank_server_timeout,0,0.064,1521,23,False,0.165
pay_102491,2026-07-22T22:16:00,3349.09,wallet,,android,new,risk_engine_block,2,0.397,496,22,False,0.847
pay_102492,2026-07-14T13:40:00,685.65,card,ICICI,web,returning,wrong_cvv,0,0.895,512,13,False,0.04
pay_102493,2026-07-24T22:30:00,613.85,upi,,android,new,network_drop,0,0.011,3248,22,False,0.126
pay_102494,2026-08-07T17:13:00,284.67,upi,,android,at_risk_churn,network_drop,3,0.535,2561,17,False,0.152
pay_102495,2026-06-24T13:36:00,497.5,upi,,web,high_value,network_drop,0,0.822,2116,13,False,0.027
pay_102496,2026-07-10T22:53:00,523.44,card,Yes Bank,android,returning,wrong_cvv,1,0.742,488,22,False,0.01
pay_102497,2026-08-14T01:51:00,342.28,upi,,android,returning,bank_server_timeout,0,0.612,106,1,False,0.01
pay_102498,2026-07-10T10:59:00,861.71,wallet,,web,high_value,insufficient_funds,1,0.732,385,10,False,0.086
pay_102499,2026-06-17T22:21:00,932.62,upi,,android,new,bank_server_timeout,0,0.208,2891,22,False,0.193
pay_102500,2026-07-18T12:52:00,221.97,card,HDFC,android,at_risk_churn,card_expired,1,0.926,493,12,True,0.075
pay_102501,2026-06-05T11:01:00,182.5,wallet,,ios,returning,insufficient_funds,0,0.734,393,11,False,0.076
pay_102502,2026-06-25T10:18:00,1146.65,netbanking,SBI,web,returning,bank_server_timeout,0,0.91,140,10,False,0.016
pay_102503,2026-08-03T23:21:00,3600.32,netbanking,IDFC,web,high_value,bank_server_timeout,0,0.634,3691,23,False,0.032
pay_102504,2026-06-30T08:01:00,2075.72,upi,,web,new,bank_server_timeout,2,0.126,1256,8,False,0.223
pay_102505,2026-08-28T15:41:00,1355.6,upi,,web,returning,network_drop,1,0.636,2049,15,False,0.015
pay_102506,2026-08-20T14:57:00,749.91,upi,,ios,new,bank_server_timeout,1,0.789,1891,14,False,0.156
pay_102507,2026-07-04T20:08:00,766.07,upi,,android,new,network_drop,0,0.211,2555,20,True,0.147
pay_102508,2026-07-17T02:49:00,581.46,upi,,android,returning,otp_expired,1,0.824,467,2,False,0.035
pay_102509,2026-07-30T01:44:00,311.46,upi,,android,new,risk_engine_block,0,0.365,152,1,False,0.744
pay_102510,2026-08-23T23:58:00,362.06,netbanking,ICICI,android,new,otp_expired,0,0.426,206,23,True,0.116
pay_102511,2026-08-05T21:05:00,434.37,card,Yes Bank,ios,new,risk_engine_block,0,0.093,302,21,False,0.727
pay_102512,2026-08-21T00:25:00,334.89,card,IDFC,android,returning,card_expired,2,0.709,341,0,False,0.171
pay_102513,2026-08-02T23:02:00,822.1,upi,,android,returning,network_drop,0,0.698,2106,23,True,0.066
pay_102514,2026-06-14T18:51:00,1461.69,upi,,web,returning,network_drop,0,0.413,2313,18,True,0.067
pay_102515,2026-06-19T12:47:00,875.03,netbanking,SBI,ios,high_value,otp_expired,0,0.632,401,12,False,0.017
pay_102516,2026-06-10T06:41:00,441.55,wallet,,android,returning,network_drop,0,0.865,3753,6,False,0.038
pay_102517,2026-06-15T04:51:00,359.41,wallet,,web,high_value,network_drop,0,0.628,1541,4,False,0.089
pay_102518,2026-06-07T20:55:00,338.5,wallet,,ios,new,insufficient_funds,0,0.333,418,20,True,0.19
pay_102519,2026-08-27T18:10:00,1504.15,wallet,,android,new,network_drop,1,0.465,3329,18,False,0.138
pay_102520,2026-06-10T02:47:00,904.03,upi,,android,returning,network_drop,2,0.4,628,2,False,0.186
pay_102521,2026-07-09T20:16:00,1258.17,wallet,,ios,returning,insufficient_funds,0,0.853,464,20,False,0.066
pay_102522,2026-06-19T18:49:00,305.67,wallet,,ios,new,insufficient_funds,0,0.745,314,18,False,0.167
pay_102523,2026-06-20T17:22:00,454.62,netbanking,Kotak,android,returning,bank_server_timeout,0,0.833,157,17,True,0.048
pay_102524,2026-08-19T02:26:00,24.04,netbanking,Yes Bank,ios,high_value,bank_server_timeout,1,0.613,3028,2,False,0.033
pay_102525,2026-07-19T14:44:00,481.1,upi,,ios,new,otp_expired,0,0.067,484,14,True,0.136
pay_102526,2026-06-08T02:21:00,120.57,upi,,android,returning,bank_server_timeout,0,0.542,702,2,False,0.024
pay_102527,2026-08-02T22:40:00,1025.81,netbanking,Axis,android,returning,network_drop,0,0.75,982,22,True,0.085
pay_102528,2026-06-01T19:31:00,1547.77,card,IDFC,web,high_value,card_expired,1,0.561,143,19,False,0.093
